year,month,day,pressure_e,temperature_e,wind_e,pressure_t,temperature_t,wind_t,morning_s,afternoon_s,morning_r,afternoon_r,p_sunrise,p_sunset,temp_sunrise,temp_sunset
1813,1,1,26.08,3.2,s,26.09,4.0,s,0,0,0,0,939.0294501876336,939.3895074921536,2.5600000000000005,3.2
1813,1,2,26.11,3.2,s,26.11,3.0,s,0,0,0,0,940.109622101193,940.109622101193,2.5600000000000005,2.4000000000000004
1813,1,3,26.15,2.6,n,26.2,3.2,n,1,0,0,0,941.5498513192722,943.3501378418713,2.08,2.5600000000000005
1813,1,4,26.22,2.8,n,26.21,3.8,n,0,0,0,0,944.0702524509107,943.710195146391,2.2399999999999998,3.04
1813,1,5,26.17,2.8,s,26.17,3.0,so,0,0,0,0,942.269965928312,942.269965928312,2.2399999999999998,2.4000000000000004
1813,1,6,26.19,1.2,n,26.16,3.2,s,0,0,0,0,942.9900805373514,941.909908623792,0.96,2.5600000000000005
1813,1,7,26.13,0.8,s,26.09,2.0,sw,0,0,0,0,940.8297367102327,939.3895074921536,0.6400000000000001,1.6
1813,1,8,25.92,1.6,s,25.86,3.2,w,0,0,0,0,933.2685333153169,931.1081894881981,1.2800000000000002,2.5600000000000005
1813,1,9,25.85,3.6,no,25.85,3.8,no,0,1,1,0,930.7481321836784,930.7481321836784,2.8800000000000003,3.04
1813,1,10,25.85,2.8,no,25.78,3.0,no,1,1,0,0,930.7481321836784,928.2277310520396,2.2399999999999998,2.4000000000000004
1813,1,11,25.74,1.8,o,25.74,2.0,n,1,0,0,0,926.7875018339604,926.7875018339604,1.4400000000000002,1.6
1813,1,12,25.78,1.8,o,25.79,3.6,no,1,1,0,0,928.2277310520396,928.5877883565596,1.4400000000000002,2.8800000000000003
1813,1,13,25.8,0.8,o,25.85,1.8,no,0,0,0,0,928.9478456610793,930.7481321836784,0.6400000000000001,1.4400000000000002
1813,1,14,25.9,-1.1,o,25.91,1.0,o,0,0,0,0,932.5484187062771,932.9084760107969,-0.8800000000000001,0.8
1813,1,15,26.01,0.0,o,26.06,1.8,o,0,0,0,0,936.5090490559951,938.3093355785942,0.0,1.4400000000000002
1813,1,16,26.1,0.4,o,26.11,0.0,o,0,0,0,0,939.7495647966733,940.109622101193,0.32000000000000006,0.0
1813,1,17,26.14,-1.0,o,26.13,0.0,o,0,0,0,0,941.1897940147526,940.8297367102327,-0.8,0.0
1813,1,18,26.13,-1.8,o,26.11,-0.8,o,0,0,0,0,940.8297367102327,940.109622101193,-1.4400000000000002,-0.6400000000000001
1813,1,19,26.2,-4.0,o,26.02,-1.8,o,0,0,0,0,943.3501378418713,936.8691063605149,-3.2,-1.4400000000000002
1813,1,20,26.08,-1.8,o,26.09,-1.8,o,0,0,0,0,939.0294501876336,939.3895074921536,-1.4400000000000002,-1.4400000000000002
1813,1,21,26.08,-2.6,o,26.09,-2.4,o,0,0,0,0,939.0294501876336,939.3895074921536,-2.08,-1.92
1813,1,22,26.18,-3.6,o,26.16,-2.4,no,0,0,0,0,942.6300232328317,941.909908623792,-2.8800000000000003,-1.92
1813,1,23,26.1,-5.0,o,26.1,-2.6,o,0,0,0,0,939.7495647966733,939.7495647966733,-4.0,-2.08
1813,1,24,26.16,-4.8,o,26.17,-3.8,o,0,1,0,0,941.909908623792,942.269965928312,-3.84,-3.04
1813,1,25,26.16,-4.0,o,26.17,-3.8,o,1,1,0,0,941.909908623792,942.269965928312,-3.2,-3.04
1813,1,26,26.26,-4.6,o,26.26,-3.2,o,0,0,0,0,945.51048166899,945.51048166899,-3.6799999999999997,-2.5600000000000005
1813,1,27,26.26,-3.8,o,26.23,-2.0,o,0,0,0,0,945.51048166899,944.4303097554305,-3.04,-1.6
1813,1,28,26.21,-2.6,o,26.2,-2.0,o,0,1,0,0,943.710195146391,943.3501378418713,-2.08,-1.6
1813,1,29,26.09,-2.0,o,26.08,-0.8,o,1,1,0,0,939.3895074921536,939.0294501876336,-1.6,-0.6400000000000001
1813,1,30,26.14,-0.2,o,26.21,-0.2,no,0,1,0,0,941.1897940147526,943.710195146391,-0.16000000000000003,-0.16000000000000003
1813,1,31,26.2,-1.8,no,26.19,0.0,no,0,0,0,0,943.3501378418713,942.9900805373514,-1.4400000000000002,0.0
1813,2,1,26.15,0.6,sw,26.1,1.6,sw,1,1,0,0,941.5498513192722,939.7495647966733,0.48,1.2800000000000002
1813,2,2,26.12,-0.8,o,26.13,-0.6,o,0,0,0,0,940.4696794057128,940.8297367102327,-0.6400000000000001,-0.48
1813,2,3,26.19,-2.0,n,26.25,0.0,no,0,0,0,0,942.9900805373514,945.1504243644702,-1.6,0.0
1813,2,4,26.3,0.0,nw,26.3,2.0,w,0,0,0,0,946.9507108870692,946.9507108870692,0.0,1.6
1813,2,5,26.28,1.4,n,26.19,3.8,no,0,0,0,0,946.2305962780297,942.9900805373514,1.1199999999999999,3.04
1813,2,6,26.1,1.4,sw,26.08,3.8,s,0,0,0,0,939.7495647966733,939.0294501876336,1.1199999999999999,3.04
1813,2,7,26.16,3.0,s,26.21,4.0,sw,0,1,0,0,941.909908623792,943.710195146391,2.4000000000000004,3.2
1813,2,8,26.29,3.8,sw,26.28,5.8,sw,0,0,0,0,946.5906535825494,946.2305962780297,3.04,4.64
1813,2,9,26.2,5.0,sw,26.16,6.0,sw,0,0,0,0,943.3501378418713,941.909908623792,4.0,4.800000000000001
1813,2,10,26.15,6.0,sw,26.13,7.0,sw,0,0,0,1,941.5498513192722,940.8297367102327,4.800000000000001,5.6000000000000005
1813,2,11,26.17,6.4,s,26.15,6.8,s,0,0,1,0,942.269965928312,941.5498513192722,5.120000000000001,5.44
1813,2,12,26.13,6.2,so,26.09,7.2,sw,0,0,0,0,940.8297367102327,939.3895074921536,4.960000000000001,5.760000000000001
1813,2,13,25.92,6.2,s,25.8,8.0,s,0,0,0,1,933.2685333153169,928.9478456610793,4.960000000000001,6.4
1813,2,14,26.01,7.2,s,25.92,8.6,s,0,0,0,0,936.5090490559951,933.2685333153169,5.760000000000001,6.88
1813,2,15,25.86,6.2,s,25.96,7.8,s,0,0,0,0,931.1081894881981,934.7087625333961,4.960000000000001,6.24
1813,2,16,25.91,7.2,sw,25.88,8.0,sw,0,0,0,0,932.9084760107969,931.8283040972376,5.760000000000001,6.4
1813,2,17,25.92,8.0,w,25.93,8.0,sw,0,0,1,0,933.2685333153169,933.6285906198367,6.4,6.4
1813,2,18,25.93,8.4,sw,26.03,9.6,w,0,0,1,1,933.6285906198367,937.2291636650345,6.720000000000001,7.68
1813,2,19,26.23,9.2,sw,26.22,10.0,o,0,0,1,0,944.4303097554305,944.0702524509107,7.359999999999999,8.0
1813,2,20,26.15,8.0,s,26.25,10.0,w,0,0,0,0,941.5498513192722,945.1504243644702,6.4,8.0
1813,2,21,26.3,8.0,sw,26.3,11.2,o,0,0,0,0,946.9507108870692,946.9507108870692,6.4,8.959999999999999
1813,2,22,26.23,8.6,so,26.17,11.4,so,0,0,0,0,944.4303097554305,942.269965928312,6.88,9.120000000000001
1813,2,23,26.16,9.4,s,26.14,11.0,w,0,0,0,0,941.909908623792,941.1897940147526,7.5200000000000005,8.8
1813,2,24,26.21,10.4,sw,26.22,10.0,sw,0,0,1,1,943.710195146391,944.0702524509107,8.32,8.0
1813,2,25,26.27,8.8,no,26.33,9.2,w,0,0,0,0,945.8705389735097,948.0308828006285,7.040000000000001,7.359999999999999
1813,2,26,26.36,7.8,sw,26.3,9.0,w,0,0,0,0,949.111054714188,946.9507108870692,6.24,7.2
1813,2,27,26.15,7.4,sw,26.26,7.8,w,0,0,1,1,941.5498513192722,945.51048166899,5.920000000000001,6.24
1813,2,28,26.27,7.0,w,26.25,8.0,w,1,1,0,0,945.8705389735097,945.1504243644702,5.6000000000000005,6.4
1813,3,1,26.42,7.0,sw,26.46,6.8,w,0,0,0,0,951.271398541307,952.711627759386,5.6000000000000005,5.44
1813,3,2,26.43,6.0,sw,26.4,7.2,w,0,0,0,0,951.6314558458266,950.5512839322672,4.800000000000001,5.760000000000001
1813,3,3,26.31,6.2,sw,26.24,6.4,w,0,0,0,0,947.3107681915889,944.7903670599502,4.960000000000001,5.120000000000001
1813,3,4,26.19,6.4,s,26.28,6.6,w,0,1,1,0,942.9900805373514,946.2305962780297,5.120000000000001,5.28
1813,3,5,26.37,5.8,no,26.35,8.0,o,0,0,0,0,949.4711120187078,948.7509974096682,4.64,6.4
1813,3,6,26.35,6.4,sw,26.32,7.2,sw,0,0,1,0,948.7509974096682,947.6708254961087,5.120000000000001,5.760000000000001
1813,3,7,26.37,8.4,w,26.37,8.2,w,0,0,0,0,949.4711120187078,949.4711120187078,6.720000000000001,6.56
1813,3,8,26.21,5.8,sw,26.14,6.4,nw,1,0,0,1,943.710195146391,941.1897940147526,4.64,5.120000000000001
1813,3,9,2.608,6.4,w,26.04,6.6,w,1,1,0,0,93.90294501876336,937.5892209695544,5.120000000000001,5.28
1813,3,10,25.83,6.4,w,25.75,6.0,no,1,1,0,0,930.0280175746386,927.1475591384803,5.120000000000001,4.800000000000001
1813,3,11,25.78,5.4,n,25.86,6.4,no,0,0,0,0,928.2277310520396,931.1081894881981,4.32,5.120000000000001
1813,3,12,25.85,3.2,o,25.95,5.4,no,0,0,0,0,930.7481321836784,934.3487052288762,2.5600000000000005,4.32
1813,3,13,26.0,3.2,no,26.05,3.8,o,0,1,0,0,936.1489917514754,937.9492782740743,2.5600000000000005,3.04
1813,3,14,26.02,2.8,o,26.13,3.0,o,1,1,0,0,936.8691063605149,940.8297367102327,2.2399999999999998,2.4000000000000004
1813,3,15,26.13,2.2,o,26.12,3.0,no,0,0,0,0,940.8297367102327,940.4696794057128,1.7600000000000002,2.4000000000000004
1813,3,16,26.02,2.0,o,26.03,4.4,o,0,0,0,0,936.8691063605149,937.2291636650345,1.6,3.5200000000000005
1813,3,17,25.89,3.4,o,25.89,4.6,so,0,0,0,0,932.1883614017574,932.1883614017574,2.72,3.6799999999999997
1813,3,18,25.85,3.8,so,25.92,6.4,so,0,0,0,0,930.7481321836784,933.2685333153169,3.04,5.120000000000001
1813,3,19,25.95,5.2,s,25.97,7.6,s,0,0,0,0,934.3487052288762,935.0688198379157,4.16,6.08
1813,3,20,26.01,6.4,so,26.01,9.2,o,0,0,0,0,936.5090490559951,936.5090490559951,5.120000000000001,7.359999999999999
1813,3,21,26.1,7.6,s,26.14,8.2,s,0,0,0,0,939.7495647966733,941.1897940147526,6.08,6.56
1813,3,22,26.08,8.0,s,26.03,8.4,sw,0,0,1,1,939.0294501876336,937.2291636650345,6.4,6.720000000000001
1813,3,23,26.06,8.2,s,26.17,8.8,sw,0,0,1,1,938.3093355785942,942.269965928312,6.56,7.040000000000001
1813,3,24,26.17,8.4,no,26.2,8.0,w,0,0,1,1,942.269965928312,943.3501378418713,6.720000000000001,6.4
1813,3,25,26.24,7.6,w,26.25,8.0,o,1,0,0,0,944.7903670599502,945.1504243644702,6.08,6.4
1813,3,26,26.23,7.0,o,26.23,7.8,no,0,0,0,0,944.4303097554305,944.4303097554305,5.6000000000000005,6.24
1813,3,27,26.34,7.0,w,26.4,9.4,no,0,0,0,0,948.3909401051485,950.5512839322672,5.6000000000000005,7.5200000000000005
1813,3,28,26.4,7.4,o,26.37,12.0,no,0,0,0,0,950.5512839322672,949.4711120187078,5.920000000000001,9.600000000000001
1813,3,29,26.34,7.4,o,26.28,10.2,no,0,0,0,0,948.3909401051485,946.2305962780297,5.920000000000001,8.16
1813,3,30,26.18,7.8,o,26.1,13.0,o,0,0,0,0,942.6300232328317,939.7495647966733,6.24,10.4
1813,3,31,26.05,8.8,w,26.0,13.6,sw,0,0,0,0,937.9492782740743,936.1489917514754,7.040000000000001,10.88
1813,4,1,25.97,11.2,s,25.82,14.0,w,0,0,0,0,935.0688198379157,929.6679602701189,8.959999999999999,11.200000000000001
1813,4,2,25.76,11.0,sw,25.68,12.8,so,0,0,0,0,927.5076164430002,924.6271580068417,8.8,10.240000000000002
1813,4,3,25.81,10.0,w,25.96,6.4,sw,1,1,0,0,929.3079029655992,934.7087625333961,8.0,5.120000000000001
1813,4,4,25.98,6.8,sw,26.03,11.4,sw,1,0,0,0,935.4288771424356,937.2291636650345,5.44,9.120000000000001
1813,4,5,26.0,8.4,so,26.16,11.0,sw,0,1,0,0,936.1489917514754,941.909908623792,6.720000000000001,8.8
1813,4,6,26.15,6.2,so,26.14,9.6,o,0,0,0,0,941.5498513192722,941.1897940147526,4.960000000000001,7.68
1813,4,7,26.08,6.6,o,26.01,12.0,o,0,0,0,0,939.0294501876336,936.5090490559951,5.28,9.600000000000001
1813,4,8,26.01,8.0,s,26.03,12.2,o,0,0,0,0,936.5090490559951,937.2291636650345,6.4,9.76
1813,4,9,26.09,8.8,so,26.07,13.4,no,0,0,0,0,939.3895074921536,938.6693928831139,7.040000000000001,10.72
1813,4,10,26.06,10.2,so,26.08,13.6,no,0,0,0,0,938.3093355785942,939.0294501876336,8.16,10.88
1813,4,11,26.09,10.8,so,26.12,13.8,no,0,0,0,0,939.3895074921536,940.4696794057128,8.64,11.040000000000001
1813,4,12,26.14,11.6,so,26.18,14.6,o,0,0,0,0,941.1897940147526,942.6300232328317,9.28,11.68
1813,4,13,26.23,12.0,s,26.24,14.8,o,0,0,0,0,944.4303097554305,944.7903670599502,9.600000000000001,11.840000000000002
1813,4,14,26.27,11.4,o,26.23,13.6,s,0,0,0,0,945.8705389735097,944.4303097554305,9.120000000000001,10.88
1813,4,15,26.25,11.2,s,26.21,13.6,w,0,0,0,1,945.1504243644702,943.710195146391,8.959999999999999,10.88
1813,4,16,26.19,11.6,sw,26.17,12.2,w,0,0,1,0,942.9900805373514,942.269965928312,9.28,9.76
1813,4,17,26.12,10.2,s,26.03,13.2,w,0,0,0,0,940.4696794057128,937.2291636650345,8.16,10.56
1813,4,18,25.99,11.2,w,26.07,10.4,w,0,0,1,1,935.7889344469554,938.6693928831139,8.959999999999999,8.32
1813,4,19,26.11,9.2,s,26.12,9.6,w,0,0,0,1,940.109622101193,940.4696794057128,7.359999999999999,7.68
1813,4,20,26.15,9.6,o,26.13,12.2,no,0,0,0,0,941.5498513192722,940.8297367102327,7.68,9.76
1813,4,21,26.09,9.6,s,25.95,13.0,sw,0,0,0,0,939.3895074921536,934.3487052288762,7.68,10.4
1813,4,22,25.93,8.2,o,25.93,8.8,o,1,1,0,0,933.6285906198367,933.6285906198367,6.56,7.040000000000001
1813,4,23,25.87,8.0,so,25.93,8.2,no,0,0,1,1,931.4682467927179,933.6285906198367,6.4,6.56
1813,4,24,25.95,7.2,o,25.97,9.6,no,0,0,0,0,934.3487052288762,935.0688198379157,5.760000000000001,7.68
1813,4,25,26.06,8.2,so,25.96,12.0,no,0,0,0,0,938.3093355785942,934.7087625333961,6.56,9.600000000000001
1813,4,26,25.97,11.0,sw,25.88,12.8,no,0,0,0,1,935.0688198379157,931.8283040972376,8.8,10.240000000000002
1813,4,27,25.68,11.0,s,25.72,12.2,w,0,0,0,1,924.6271580068417,926.0673872249209,8.8,9.76
1813,4,28,25.63,10.4,s,25.62,11.2,so,0,0,0,1,922.8268714842427,922.4668141797229,8.32,8.959999999999999
1813,4,29,25.6,9.4,s,25.65,11.6,w,0,0,0,1,921.7466995706834,923.5469860932824,7.5200000000000005,9.28
1813,4,30,25.87,10.4,s,25.82,13.6,o,0,0,0,0,931.4682467927179,929.6679602701189,8.32,10.88
1813,5,1,25.82,11.6,sw,25.84,11.6,w,0,0,0,1,929.6679602701189,930.3880748791586,9.28,9.28
1813,5,2,25.87,11.2,sw,25.93,12.0,s,0,0,0,1,931.4682467927179,933.6285906198367,8.959999999999999,9.600000000000001
1813,5,3,25.93,11.0,s,25.94,13.6,no,0,0,0,0,933.6285906198367,933.9886479243564,8.8,10.88
1813,5,4,25.95,12.0,s,25.98,13.6,o,0,0,0,1,934.3487052288762,935.4288771424356,9.600000000000001,10.88
1813,5,5,26.06,12.2,s,26.1,14.2,o,0,0,1,0,938.3093355785942,939.7495647966733,9.76,11.36
1813,5,6,26.07,12.0,s,25.96,15.4,o,0,0,0,0,938.6693928831139,934.7087625333961,9.600000000000001,12.32
1813,5,7,25.95,13.4,sw,25.92,12.8,sw,0,0,1,1,934.3487052288762,933.2685333153169,10.72,10.240000000000002
1813,5,8,25.91,11.2,sw,25.83,13.8,o,0,0,1,0,932.9084760107969,930.0280175746386,8.959999999999999,11.040000000000001
1813,5,9,25.87,12.8,s,25.94,13.8,sw,0,0,1,1,931.4682467927179,933.9886479243564,10.240000000000002,11.040000000000001
1813,5,10,26.06,12.0,sw,26.11,14.0,w,0,0,1,1,938.3093355785942,940.109622101193,9.600000000000001,11.200000000000001
1813,5,11,26.2,12.4,sw,26.19,14.4,w,0,0,0,0,943.3501378418713,942.9900805373514,9.920000000000002,11.520000000000001
1813,5,12,26.12,12.8,s,25.98,16.0,w,0,0,0,0,940.4696794057128,935.4288771424356,10.240000000000002,12.8
1813,5,13,26.0,15.0,sw,25.91,13.8,w,0,0,1,1,936.1489917514754,932.9084760107969,12.0,11.040000000000001
1813,5,14,25.91,13.0,s,25.86,13.6,w,0,0,1,1,932.9084760107969,931.1081894881981,10.4,10.88
1813,5,15,26.0,12.8,s,26.03,13.2,o,0,0,0,0,936.1489917514754,937.2291636650345,10.240000000000002,10.56
1813,5,16,26.1,12.2,sw,26.06,13.4,o,0,0,0,0,939.7495647966733,938.3093355785942,9.76,10.72
1813,5,17,26.07,12.6,w,26.17,12.6,w,0,0,1,1,938.6693928831139,942.269965928312,10.08,10.08
1813,5,18,26.12,11.2,w,25.97,10.4,w,0,0,1,1,940.4696794057128,935.0688198379157,8.959999999999999,8.32
1813,5,19,26.0,10.2,w,26.1,10.4,w,0,0,1,1,936.1489917514754,939.7495647966733,8.16,8.32
1813,5,20,26.03,10.2,sw,25.94,11.2,sw,0,0,1,1,937.2291636650345,933.9886479243564,8.16,8.959999999999999
1813,5,21,25.93,11.0,sw,25.98,11.2,w,0,0,1,1,933.6285906198367,935.4288771424356,8.8,8.959999999999999
1813,5,22,25.99,10.6,w,25.99,11.2,s,0,0,0,1,935.7889344469554,935.7889344469554,8.48,8.959999999999999
1813,5,23,26.03,11.0,w,26.0,11.4,sw,0,0,1,1,937.2291636650345,936.1489917514754,8.8,9.120000000000001
1813,5,24,25.94,11.0,s,25.95,11.2,sw,0,0,1,1,933.9886479243564,934.3487052288762,8.8,8.959999999999999
1813,5,25,25.98,11.2,sw,26.06,11.4,no,0,0,1,0,935.4288771424356,938.3093355785942,8.959999999999999,9.120000000000001
1813,5,26,26.0,10.4,s,26.07,13.0,w,0,0,0,1,936.1489917514754,938.6693928831139,8.32,10.4
1813,5,27,26.19,12.0,sw,26.11,13.0,o,0,0,1,0,942.9900805373514,940.109622101193,9.600000000000001,10.4
1813,5,28,26.21,11.4,so,26.12,14.6,no,0,0,0,0,943.710195146391,940.4696794057128,9.120000000000001,11.68
1813,5,29,26.1,12.6,so,26.15,14.8,so,0,0,0,0,939.7495647966733,941.5498513192722,10.08,11.840000000000002
1813,5,30,26.22,14.4,s,26.19,16.0,o,0,0,0,1,944.0702524509107,942.9900805373514,11.520000000000001,12.8
1813,5,31,26.22,15.4,s,26.16,16.2,o,0,0,0,1,944.0702524509107,941.909908623792,12.32,12.96
1813,6,1,26.16,15.4,s,26.07,16.8,no,0,0,0,1,941.909908623792,938.6693928831139,12.32,13.440000000000001
1813,6,2,26.07,15.8,s,26.13,16.0,o,0,0,1,0,938.6693928831139,940.8297367102327,12.64,12.8
1813,6,3,26.17,15.2,s,26.18,15.2,sw,0,0,1,1,942.269965928312,942.6300232328317,12.16,12.16
1813,6,4,26.16,14.4,w,26.09,13.4,w,0,0,1,1,941.909908623792,939.3895074921536,11.520000000000001,10.72
1813,6,5,26.0,12.8,sw,25.77,11.0,w,0,0,1,1,936.1489917514754,927.8676737475199,10.240000000000002,8.8
1813,6,6,25.77,10.4,w,25.75,12.8,o,0,0,0,0,927.8676737475199,927.1475591384803,8.32,10.240000000000002
1813,6,7,25.77,10.4,o,25.84,12.2,no,0,0,1,0,927.8676737475199,930.3880748791586,8.32,9.76
1813,6,8,25.87,11.2,o,25.9,12.4,o,0,0,0,1,931.4682467927179,932.5484187062771,8.959999999999999,9.920000000000002
1813,6,9,25.9,11.2,s,25.74,14.4,sw,0,0,0,1,932.5484187062771,926.7875018339604,8.959999999999999,11.520000000000001
1813,6,10,25.85,12.8,sw,25.95,13.6,w,0,0,0,1,930.7481321836784,934.3487052288762,10.240000000000002,10.88
1813,6,11,26.07,12.6,sw,26.11,14.4,no,0,0,1,0,938.6693928831139,940.109622101193,10.08,11.520000000000001
1813,6,12,26.11,12.8,o,26.14,15.2,sw,0,0,0,1,940.109622101193,941.1897940147526,10.240000000000002,12.16
1813,6,13,26.17,15.2,s,25.21,14.4,o,0,0,0,1,942.269965928312,907.7044646944112,12.16,11.520000000000001
1813,6,14,26.22,14.4,o,25.12,16.0,o,0,0,0,0,944.0702524509107,904.463948953733,11.520000000000001,12.8
1813,6,15,26.05,14.4,w,25.98,14.4,w,0,0,1,1,937.9492782740743,935.4288771424356,11.520000000000001,11.520000000000001
1813,6,16,25.93,13.6,w,25.99,12.4,w,0,0,1,1,933.6285906198367,935.7889344469554,10.88,9.920000000000002
1813,6,17,26.04,12.0,n,26.09,11.0,w,0,0,1,1,937.5892209695544,939.3895074921536,9.600000000000001,8.8
1813,6,18,26.07,11.2,o,25.95,12.4,o,0,0,0,0,938.6693928831139,934.3487052288762,8.959999999999999,9.920000000000002
1813,6,19,25.92,11.6,o,25.88,11.2,o,0,0,1,1,933.2685333153169,931.8283040972376,9.28,8.959999999999999
1813,6,20,25.9,11.2,no,26.04,10.4,so,0,0,1,1,932.5484187062771,937.5892209695544,8.959999999999999,8.32
1813,6,21,26.08,10.6,o,26.14,10.2,o,0,0,1,1,939.0294501876336,941.1897940147526,8.48,8.16
1813,6,22,26.12,10.2,o,26.12,12.4,o,0,0,0,0,940.4696794057128,940.4696794057128,8.16,9.920000000000002
1813,6,23,26.12,11.2,no,26.14,11.4,no,0,0,1,0,940.4696794057128,941.1897940147526,8.959999999999999,9.120000000000001
1813,6,24,26.12,10.2,o,26.17,12.8,o,0,0,0,0,940.4696794057128,942.269965928312,8.16,10.240000000000002
1813,6,25,26.2,11.2,o,26.2,12.8,no,0,0,0,0,943.3501378418713,943.3501378418713,8.959999999999999,10.240000000000002
1813,6,26,26.16,12.0,no,26.03,14.4,o,0,0,0,0,941.909908623792,937.2291636650345,9.600000000000001,11.520000000000001
1813,6,27,26.0,13.6,o,26.05,14.8,o,0,0,0,0,936.1489917514754,937.9492782740743,10.88,11.840000000000002
1813,6,28,26.06,13.6,o,26.11,15.0,o,0,0,0,0,938.3093355785942,940.109622101193,10.88,12.0
1813,6,29,26.1,14.0,o,26.12,14.4,so,0,0,0,1,939.7495647966733,940.4696794057128,11.200000000000001,11.520000000000001
1813,6,30,26.12,14.4,o,26.15,13.6,w,0,0,0,1,940.4696794057128,941.5498513192722,11.520000000000001,10.88
1813,7,1,26.16,13.6,w,26.11,14.4,w,0,0,0,0,941.909908623792,940.109622101193,10.88,11.520000000000001
1813,7,2,26.1,12.8,w,25.99,13.8,sw,0,0,0,1,939.7495647966733,935.7889344469554,10.240000000000002,11.040000000000001
1813,7,3,25.93,12.8,w,25.96,12.0,w,0,0,1,1,933.6285906198367,934.7087625333961,10.240000000000002,9.600000000000001
1813,7,4,26.02,12.0,w,26.16,10.4,w,0,0,1,1,936.8691063605149,941.909908623792,9.600000000000001,8.32
1813,7,5,26.21,10.8,w,26.27,11.2,w,0,0,1,1,943.710195146391,945.8705389735097,8.64,8.959999999999999
1813,7,6,26.25,10.8,o,26.18,12.0,o,0,0,1,0,945.1504243644702,942.6300232328317,8.64,9.600000000000001
1813,7,7,26.09,10.4,o,26.03,13.6,no,0,0,0,0,939.3895074921536,937.2291636650345,8.32,10.88
1813,7,8,26.03,12.4,s,25.95,16.0,s,0,0,0,0,937.2291636650345,934.3487052288762,9.920000000000002,12.8
1813,7,9,25.97,15.2,sw,25.97,15.2,w,0,0,0,1,935.0688198379157,935.0688198379157,12.16,12.16
1813,7,10,25.95,14.0,w,25.9,12.0,w,0,0,1,1,934.3487052288762,932.5484187062771,11.200000000000001,9.600000000000001
1813,7,11,25.82,11.2,sw,25.85,11.2,w,0,0,1,1,929.6679602701189,930.7481321836784,8.959999999999999,8.959999999999999
1813,7,12,25.84,10.4,w,25.93,12.4,w,0,0,1,0,930.3880748791586,933.6285906198367,8.32,9.920000000000002
1813,7,13,25.93,11.4,s,25.95,14.4,o,0,0,0,0,933.6285906198367,934.3487052288762,9.120000000000001,11.520000000000001
1813,7,14,25.94,14.0,o,25.88,16.8,o,0,0,0,0,933.9886479243564,931.8283040972376,11.200000000000001,13.440000000000001
1813,7,15,25.88,16.0,s,25.95,16.0,w,0,0,0,1,931.8283040972376,934.3487052288762,12.8,12.8
1813,7,16,26.02,15.2,s,26.07,14.4,o,0,0,1,0,936.8691063605149,938.6693928831139,12.16,11.520000000000001
1813,7,17,26.0,13.6,w,26.04,12.4,w,0,0,1,1,936.1489917514754,937.5892209695544,10.88,9.920000000000002
1813,7,18,26.04,12.0,w,26.03,11.6,w,0,0,1,1,937.5892209695544,937.2291636650345,9.600000000000001,9.28
1813,7,19,26.05,11.6,w,25.95,12.8,o,0,0,0,0,937.9492782740743,934.3487052288762,9.28,10.240000000000002
1813,7,20,25.8,12.0,o,25.58,14.0,o,0,0,0,0,928.9478456610793,921.0265849616436,9.600000000000001,11.200000000000001
1813,7,21,25.5,13.6,w,25.7,12.4,w,0,0,1,1,918.1461265254853,925.3472726158811,10.88,9.920000000000002
1813,7,22,25.89,12.8,w,25.93,14.4,w,0,0,0,1,932.1883614017574,933.6285906198367,10.240000000000002,11.520000000000001
1813,7,23,25.95,12.8,s,25.83,14.4,o,0,0,0,1,934.3487052288762,930.0280175746386,10.240000000000002,11.520000000000001
1813,7,24,25.83,13.6,w,26.0,12.8,w,0,0,1,1,930.0280175746386,936.1489917514754,10.88,10.240000000000002
1813,7,25,26.05,13.0,o,26.03,15.2,o,0,0,0,0,937.9492782740743,937.2291636650345,10.4,12.16
1813,7,26,26.03,14.0,o,26.07,16.0,w,0,0,1,1,937.2291636650345,938.6693928831139,11.200000000000001,12.8
1813,7,27,26.1,15.0,w,26.17,16.0,o,0,0,1,0,939.7495647966733,942.269965928312,12.0,12.8
1813,7,28,26.23,15.6,o,26.31,16.8,o,0,0,0,0,944.4303097554305,947.3107681915889,12.48,13.440000000000001
1813,7,29,26.33,15.2,o,26.34,17.2,o,0,0,0,0,948.0308828006285,948.3909401051485,12.16,13.76
1813,7,30,26.28,15.2,o,26.19,16.8,o,0,0,0,0,946.2305962780297,942.9900805373514,12.16,13.440000000000001
1813,7,31,26.16,16.0,o,26.18,18.8,w,0,0,0,0,941.909908623792,942.6300232328317,12.8,15.040000000000001
1813,8,1,26.19,16.4,o,26.17,18.8,w,0,0,1,1,942.9900805373514,942.269965928312,13.12,15.040000000000001
1813,8,2,26.14,17.6,o,26.13,17.6,o,0,0,0,0,941.1897940147526,940.8297367102327,14.080000000000002,14.080000000000002
1813,8,3,26.12,16.0,o,26.13,17.8,o,0,0,0,1,940.4696794057128,940.8297367102327,12.8,14.240000000000002
1813,8,4,26.12,16.6,s,26.11,18.6,w,0,0,0,0,940.4696794057128,940.109622101193,13.280000000000001,14.880000000000003
1813,8,5,26.09,16.8,o,25.99,19.2,o,0,0,0,1,939.3895074921536,935.7889344469554,13.440000000000001,15.36
1813,8,6,26.08,16.8,w,26.09,15.2,w,0,0,1,0,939.0294501876336,939.3895074921536,13.440000000000001,12.16
